110,1154,7,30,75
110,376,14,30,75
111,1154,7,30,75
111,374,12,36,90
112,1155,8,32,81
112,371,14,32,80
113,1155,7,32,81
113,367,13,33,83
114,1155,7,32,81
114,365,13,33,83
115,1155,7,32,81
115,362,15,33,83
116,1152,8,32,81
116,359,17,33,83
117,1151,8,32,81
117,355,19,33,83
118,1151,8,32,81
118,352,19,33,83
119,1150,8,32,81
119,348,14,39,98
120,1149,8,32,81
120,342,14,39,98
121,1148,7,33,82
121,339,13,39,98
122,1148,8,33,82
122,334,13,39,98
123,1147,8,33,82
123,334,13,39,99
124,1147,9,33,82
124,329,15,39,99
125,1153,7,33,82
125,324,16,39,99
126,1152,6,33,84
126,318,14,40,100
127,1155,6,33,84
127,315,15,40,100
128,1154,6,33,84
128,310,16,40,100
129,1157,5,33,84
129,309,16,40,100
130,1160,5,33,84
130,303,16,40,101
131,1163,5,33,84
131,300,18,40,101
132,1163,5,33,84
132,300,18,40,101
133,1163,5,33,84
133,292,22,40,101
134,1163,5,33,84
134,292,22,40,101
135,1163,5,33,84
135,288,22,40,101
136,1163,5,33,84
136,280,22,40,101
137,1163,5,33,84
137,280,22,40,101
138,1163,5,33,84
138,276,22,40,101
139,1163,5,33,84
139,272,22,40,101
140,1163,5,33,84
140,272,22,40,101
141,1163,5,33,84
141,268,26,40,101
142,265,25,42,105
142,1132,16,38,96
142,1165,9,30,75
143,261,25,42,105
143,1132,16,38,96
143,1165,9,30,75
144,261,25,42,105
144,1132,16,38,96
144,1165,9,30,75
145,253,25,42,105
145,1132,16,38,96
145,1165,9,30,75
146,253,25,42,105
146,1132,16,38,96
146,1165,9,30,75
147,245,25,42,105
147,1136,12,38,96
147,1165,9,30,75
148,237,25,42,105
148,1136,12,38,96
148,1165,9,30,75
149,237,25,42,105
149,1136,12,38,96
149,1165,9,30,75
150,233,29,42,105
150,1136,12,38,96
150,1165,9,30,75
151,229,33,42,105
151,1136,12,38,96
151,1165,9,30,75
152,225,37,42,105
152,1140,12,38,96
152,1165,9,30,75
153,225,37,42,105
153,1140,12,38,96
153,1165,9,30,75
154,225,37,42,105
154,1140,12,38,96
154,1165,9,30,75
155,209,37,42,105
155,1140,12,38,96
155,1165,9,30,75
156,209,37,42,105
156,1144,20,38,96
156,1165,9,30,75
157,201,37,42,105
157,1144,20,38,96
157,1165,9,30,75
158,201,37,42,105
158,1144,20,38,96
158,1165,9,30,75
159,1146,18,40,100
159,189,32,45,113
159,1230,97,79,199
159,1169,7,30,75
160,1146,18,40,100
160,181,40,45,113
160,1230,97,79,199
160,1169,7,30,75
161,1146,18,40,100
161,181,40,45,113
161,1210,97,79,199
161,1169,7,30,75
162,1146,18,40,100
162,177,40,45,113
162,1190,97,79,199
162,1169,7,30,75
163,1146,18,40,100
163,173,40,45,113
163,1186,97,79,199
163,1169,7,30,75
164,1146,18,40,100
164,173,40,45,113
164,1166,97,79,199
164,1169,7,30,75
165,1150,18,40,100
165,165,40,45,113
165,1154,97,79,199
165,1169,7,30,75
166,1148,25,40,101
166,164,37,47,118
166,1134,96,78,196
166,1167,8,30,75
167,1150,24,40,101
167,161,39,47,118
167,1123,102,78,196
167,1163,12,30,75
168,1150,26,40,101
168,159,37,47,119
168,1112,102,78,195
168,1163,12,30,75
169,1152,24,40,101
169,151,38,48,120
169,1093,104,78,195
169,1163,12,30,75
170,1152,24,40,101
170,146,39,48,120
170,1073,101,78,195
170,1163,12,30,75
171,1150,26,41,102
171,143,40,48,120
171,1060,102,78,195
171,1163,12,30,75
172,1151,30,41,102
172,140,40,48,120
172,1041,103,78,195
172,1163,12,30,75
173,1152,30,41,102
173,136,42,48,120
173,1029,100,78,196
173,1163,12,30,75
174,1154,30,41,102
174,131,43,48,120
174,1015,94,78,196
174,1163,12,30,75
175,1154,24,41,105
175,128,45,48,120
175,1007,91,78,196
175,1163,12,30,75
176,1155,26,41,105
176,122,45,48,120
176,990,92,78,196
176,1163,12,30,75
177,1155,28,41,105
177,122,48,48,122
177,979,95,77,195
177,1163,12,30,75
178,1158,30,41,105
178,112,45,49,123
178,963,96,77,194
178,1163,12,30,75
179,1159,31,41,105
179,106,45,49,124
179,948,94,77,193
179,1163,12,30,75
180,1158,32,41,105
180,100,45,49,124
180,931,88,76,192
180,1163,12,30,75
181,1163,30,41,105
181,94,49,49,124
181,912,91,76,191
181,1163,12,30,75
182,1164,29,41,105
182,90,51,49,124
182,899,95,76,190
182,1163,12,30,75
183,1165,33,41,105
183,90,51,49,124
183,887,92,76,190
183,1163,12,30,75
184,1166,33,41,105
184,85,50,49,124
184,878,89,75,190
184,1143,12,36,90
184,1155,11,30,75
185,1170,33,41,105
185,77,58,49,124
185,866,89,75,190
185,1143,16,36,90
185,1155,11,30,75
186,1170,33,41,105
186,69,58,49,124
186,846,89,75,190
186,1143,16,36,90
186,1155,11,30,75
187,1174,33,41,105
187,61,58,49,124
187,810,89,75,190
187,1143,16,36,90
187,1155,11,30,75
188,1174,33,41,105
188,53,66,49,124
188,798,89,75,190
188,1147,20,36,90
188,1155,11,30,75
189,1178,33,41,105
189,53,66,49,124
189,790,89,75,190
189,1147,20,36,90
189,1155,11,30,75
190,1182,37,41,105
190,45,66,49,124
190,774,89,75,190
190,1147,20,36,90
190,1155,11,30,75
191,1182,37,41,105
191,45,66,49,124
191,766,89,75,190
191,1147,20,36,90
191,1155,11,30,75
192,1182,37,41,105
192,33,66,49,124
192,750,89,75,190
192,1147,20,36,90
192,1155,11,30,75
193,1186,37,41,105
193,25,66,49,124
193,734,81,75,190
193,1147,20,36,90
193,1155,7,30,75
194,1186,37,41,105
194,17,66,49,124
194,718,81,75,190
194,1147,24,36,90
194,1155,7,30,75
195,1190,41,41,105
195,17,66,49,124
195,710,81,75,190
195,1147,24,36,90
195,1155,7,30,75
196,1193,39,43,109
196,2,67,52,131
196,689,86,74,186
196,1144,17,40,100
196,1155,7,30,75
197,1192,43,43,109
197,3,67,52,131
197,676,83,74,186
197,1145,19,40,100
197,1155,7,30,75
198,1193,46,43,109
198,663,80,74,185
198,1147,21,40,100
198,1155,7,30,75
199,1196,44,43,109
199,647,79,74,185
199,1151,26,34,85
199,1155,7,30,75
200,1196,42,43,109
200,637,77,73,184
200,1151,21,40,100
200,1155,7,30,75
201,1198,43,43,109
201,625,77,73,184
201,1153,20,40,100
201,1155,7,30,75
202,1199,44,43,109
202,613,80,73,184
202,1153,20,40,100
202,1155,7,30,75
203,1200,44,43,109
203,603,82,73,184
203,1154,20,40,100
203,1155,7,30,75
204,1200,45,43,109
204,590,86,73,184
204,1154,20,40,100
204,1155,7,30,75
205,1201,46,43,109
205,577,83,73,184
205,1155,20,40,100
205,1155,7,30,75
206,1201,47,43,109
206,566,82,73,183
206,1160,22,40,100
206,1155,7,30,75
207,1203,47,43,109
207,553,78,72,182
207,1161,23,40,100
207,1155,7,30,75
208,1203,45,43,109
208,543,80,72,180
208,1162,23,40,100
208,1155,7,30,75
209,1203,47,43,109
209,531,84,72,180
209,1163,24,40,100
209,1155,7,30,75
210,1203,51,43,109
210,523,85,71,180
210,1162,25,40,100
210,1155,7,30,75
211,1202,52,43,109
211,512,80,71,180
211,1163,24,40,100
211,1155,7,30,75
212,1201,51,43,109
212,500,82,71,180
212,1164,26,40,100
212,1155,7,30,75
212,1144,19,36,90
213,1201,51,43,109
213,500,82,71,180
213,1164,26,40,100
213,1155,7,30,75
213,1144,19,36,90
214,1201,51,43,109
214,472,82,71,180
214,1164,26,40,100
214,1155,7,30,75
214,1144,19,36,90
215,1201,55,43,109
215,464,82,71,180
215,1164,26,40,100
215,1155,7,30,75
215,1144,19,36,90
216,1201,55,43,109
216,448,82,71,180
216,1168,30,40,100
216,1155,7,30,75
216,1144,19,36,90
217,1201,55,43,109
217,436,78,71,180
217,1168,30,40,100
217,1155,7,30,75
217,1144,19,36,90
218,1201,55,43,109
218,436,78,71,180
218,1168,30,40,100
218,1155,7,30,75
218,1148,19,36,90
219,1191,53,49,123
219,412,78,71,180
219,1168,30,40,100
219,1155,7,30,75
219,1146,13,42,105
220,1191,53,49,123
220,412,78,71,180
220,1168,30,40,100
220,1155,7,30,75
220,1146,13,42,105
221,1191,53,49,123
221,400,78,71,180
221,1172,30,40,100
221,1155,7,30,75
221,1146,13,42,105
222,1191,53,49,123
222,384,78,71,180
222,1172,30,40,100
222,1155,7,30,75
222,1146,13,42,105
223,1191,57,49,123
223,372,78,71,180
223,1172,34,40,100
223,1155,7,30,75
223,1146,13,42,105
224,1191,57,49,123
224,360,78,71,180
224,1172,34,40,100
224,1155,7,30,75
224,1146,13,42,105
225,1191,57,49,123
225,348,78,71,180
225,1172,34,40,100
225,1155,7,30,75
225,1146,13,42,105
226,1195,57,49,123
226,336,78,71,180
226,1172,34,40,100
226,1155,7,30,75
226,1146,17,42,105
227,1195,57,49,123
227,328,78,71,180
227,1172,34,40,100
227,1155,7,30,75
227,1146,17,42,105
228,1195,61,49,123
228,312,78,71,180
228,1172,34,40,100
228,1155,7,30,75
228,1146,17,42,105
229,1195,61,49,123
229,300,78,71,180
229,1174,32,46,115
229,1155,7,30,75
229,1150,21,42,105
230,1193,55,55,138
230,292,78,71,180
230,1174,32,46,115
230,1155,7,30,75
230,1150,21,42,105
231,1201,55,55,138
231,280,78,71,180
231,1174,32,46,115
231,1155,7,30,75
231,1150,21,42,105
232,1201,55,55,138
232,264,78,71,180
232,1174,32,46,115
232,1155,7,30,75
232,1150,21,42,105
233,1201,55,55,138
233,252,74,71,180
233,1174,32,46,115
233,1155,7,30,75
233,1150,21,42,105
234,1201,55,55,138
234,252,74,71,180
234,1174,32,46,115
234,1155,7,30,75
234,1150,21,42,105
235,1209,63,55,138
235,236,74,71,180
235,1170,32,46,115
235,1151,7,30,75
235,1156,31,36,90
236,1209,63,55,138
236,224,74,71,180
236,1170,32,46,115
236,1151,7,30,75
236,1156,31,36,90
237,1209,63,55,138
237,216,74,71,180
237,1170,32,46,115
237,1151,7,30,75
237,1156,31,36,90
238,1209,63,55,138
238,212,74,71,180
238,1170,36,46,115
238,1151,7,30,75
238,1156,31,36,90
239,1213,67,55,138
239,192,74,71,180
239,1170,36,46,115
239,1151,7,30,75
239,1156,31,36,90
240,1213,67,55,138
240,188,74,71,180
240,1170,36,46,115
240,1151,7,30,75
240,1156,31,36,90
241,1213,67,55,138
241,172,74,71,180
241,1170,36,46,115
241,1151,7,30,75
241,1156,31,36,90
242,1213,67,55,138
242,160,74,71,180
242,1166,40,46,115
242,1151,7,30,75
242,1156,31,36,90
243,1217,71,55,138
243,152,74,71,180
243,1166,40,46,115
243,1151,7,30,75
243,1156,31,36,90
244,1217,71,55,138
244,136,74,71,180
244,1166,40,46,115
244,1151,7,30,75
244,1154,25,42,105
245,1217,71,55,138
245,124,74,71,180
245,1166,40,46,115
245,1151,7,30,75
245,1154,25,42,105
246,1221,75,55,138
246,116,78,71,180
246,1166,48,46,115
246,1151,7,30,75
246,1154,25,42,105
247,1225,79,55,138
247,104,78,71,180
247,1166,48,46,115
247,1151,7,30,75
247,1154,25,42,105
248,1225,79,55,138
248,96,78,71,180
248,1166,48,46,115
248,1151,7,30,75
248,1154,29,42,105
249,1225,79,55,138
249,88,78,71,180
249,1166,48,46,115
249,1151,7,30,75
249,1154,33,42,105
250,1233,79,55,138
250,80,78,71,180
250,1170,48,46,115
250,1155,7,30,75
250,1154,33,42,105
251,1233,79,55,138
251,72,78,71,180
251,1170,48,46,115
251,1155,7,30,75
251,1154,33,42,105
252,1233,83,55,138
252,64,78,71,180
252,1170,48,46,115
252,1159,7,30,75
252,1154,33,42,105
253,1233,83,55,138
253,56,78,71,180
253,1170,48,46,115
253,1159,7,30,75
253,1158,33,42,105
254,1237,83,55,138
254,44,78,71,180
254,1170,48,46,115
254,1159,7,30,75
254,1158,33,42,105
255,1237,83,55,138
255,40,78,71,180
255,1174,48,46,115
255,1159,7,30,75
255,1158,33,42,105
256,1243,85,61,153
256,24,78,71,180
256,1178,52,46,115
256,1159,7,30,75
256,1158,37,42,105
257,1243,85,61,153
257,16,78,71,180
257,1176,46,52,130
257,1159,7,30,75
257,1158,37,42,105
258,1251,85,61,153
258,12,78,71,180
258,1176,46,52,130
258,1159,7,30,75
258,1152,31,48,120
259,1255,85,61,153
259,4,78,71,180
259,1176,46,52,130
259,1159,7,30,75
259,1152,31,48,120
260,1255,85,61,153
260,4,78,71,180
260,1176,46,52,130
260,1159,7,30,75
260,1152,31,48,120
261,1261,91,55,138
261,1184,46,52,130
261,1159,7,30,75
261,1152,35,48,120
262,1261,91,55,138
262,1184,46,52,130
262,1159,7,30,75
262,1152,35,48,120
263,1184,46,52,130
263,1159,7,30,75
263,1152,35,48,120
264,1184,46,52,130
264,1159,7,30,75
264,1152,39,48,120
265,1188,50,52,130
265,1159,7,30,75
265,1152,39,48,120
266,1188,50,52,130
266,1159,7,30,75
266,1152,39,48,120
267,1192,54,52,130
267,1159,7,30,75
267,1156,39,48,120
268,1192,54,52,130
268,1159,7,30,75
268,1156,39,48,120
269,1192,54,52,130
269,1159,7,30,75
269,1156,39,48,120
270,1192,54,52,130
270,1159,7,30,75
270,1156,43,48,120
271,1192,54,52,130
271,1159,7,30,75
271,1156,43,48,120
271,1260,107,60,150
272,1192,54,52,130
272,1159,7,30,75
272,1156,43,48,120
272,1260,107,60,150
273,1192,58,52,130
273,1159,7,30,75
273,1160,43,48,120
273,1260,107,60,150
274,1192,58,52,130
274,1159,7,30,75
274,1160,43,48,120
274,1256,107,60,150
275,1192,62,52,130
275,1159,7,30,75
275,1160,43,48,120
275,1256,107,60,150
276,1192,66,52,130
276,1155,7,30,75
276,1160,51,48,120
276,1246,97,66,165
277,1192,66,52,130
277,1155,7,30,75
277,1160,51,48,120
277,1246,97,66,165
278,1192,66,52,130
278,1155,7,30,75
278,1160,51,48,120
278,1238,97,66,165
279,1192,66,52,130
279,1155,7,30,75
279,1160,51,48,120
279,1238,97,66,165
280,1190,68,58,145
280,1151,7,30,75
280,1154,45,54,135
280,1230,97,66,165
281,1190,68,58,145
281,1151,7,30,75
281,1154,45,54,135
281,1226,97,66,165
282,1190,64,58,145
282,1151,7,30,75
282,1154,45,54,135
282,1218,97,66,165
283,1190,64,58,145
283,1151,7,30,75
283,1154,45,54,135
283,1214,97,66,165
284,1190,64,58,145
284,1151,7,30,75
284,1154,45,54,135
284,1210,97,66,165
285,1190,64,58,145
285,1151,7,30,75
285,1154,49,54,135
285,1206,97,66,165
286,1190,68,58,145
286,1151,7,30,75
286,1150,53,54,135
286,1202,97,66,165
287,1190,68,58,145
287,1151,7,30,75
287,1150,53,54,135
287,1198,93,66,165
288,1190,68,58,145
288,1151,7,30,75
288,1150,53,54,135
288,1198,93,66,165
288,364,5,36,90
289,1190,72,58,145
289,1151,7,30,75
289,1150,53,54,135
289,1190,93,66,165
289,364,5,36,90
289,1260,91,60,150
290,1194,76,58,145
290,1151,7,30,75
290,1146,57,54,135
290,1182,93,66,165
290,356,5,36,90
290,1260,91,60,150
291,1194,76,58,145
291,1151,7,30,75
291,1146,57,54,135
291,1182,93,66,165
291,352,5,36,90
291,1246,85,66,165
292,1194,76,58,145
292,1151,7,30,75
292,1146,57,54,135
292,1170,93,66,165
292,344,9,36,90
292,1238,85,66,165
293,1194,76,58,145
293,1151,7,30,75
293,1150,61,54,135
293,1170,93,66,165
293,334,3,42,105
293,1238,77,66,165
294,1198,76,58,145
294,1151,7,30,75
294,1150,61,54,135
294,1162,93,66,165
294,326,3,42,105
294,1238,77,66,165
295,1198,76,58,145
295,1151,7,30,75
295,1150,61,54,135
295,1158,89,66,165
295,322,7,42,105
295,1230,77,66,165
296,1198,76,58,145
296,1151,7,30,75
296,1146,65,54,135
296,1160,95,60,150
296,314,7,42,105
296,1230,77,66,165
297,1198,76,58,145
297,1151,7,30,75
297,1136,59,60,150
297,1156,95,60,150
297,306,7,42,105
297,1230,77,66,165
298,1194,76,58,145
298,1151,7,30,75
298,1136,59,60,150
298,1156,95,60,150
298,296,1,48,120
298,1230,77,66,165
299,1194,76,58,145
299,1151,7,30,75
299,1136,59,60,150
299,1156,95,60,150
299,288,1,48,120
299,1230,77,66,165
300,1194,76,58,145
300,1151,7,30,75
300,1136,59,60,150
300,1148,95,60,150
300,280,5,48,120
300,1226,77,66,165
301,1194,76,58,145
301,1151,7,30,75
301,1136,63,60,150
301,1144,95,60,150
301,276,9,48,120
301,1226,73,66,165
302,1198,80,58,145
302,1151,7,30,75
302,1140,63,60,150
302,1144,95,60,150
302,268,13,48,120
302,1224,75,60,150
303,1198,80,58,145
303,1151,7,30,75
303,1140,63,60,150
303,1136,95,60,150
303,260,13,48,120
303,1220,75,60,150
304,1206,80,58,145
304,1151,7,30,75
304,1140,63,60,150
304,1136,91,60,150
304,252,13,48,120
304,1216,71,60,150
305,1214,80,58,145
305,1151,7,30,75
305,1148,71,60,150
305,1128,91,60,150
305,244,13,48,120
305,1212,71,60,150
306,1222,80,58,145
306,1151,7,30,75
306,1156,71,60,150
306,1128,91,60,150
306,236,17,48,120
306,1212,71,60,150
307,1222,88,58,145
307,1151,7,30,75
307,1156,71,60,150
307,1128,91,60,150
307,220,25,48,120
307,1212,71,60,150
308,1228,82,64,160
308,1151,7,30,75
308,1164,71,60,150
308,1128,91,60,150
308,204,21,48,120
308,1206,69,54,135
309,1228,82,64,160
309,1151,7,30,75
309,1168,75,60,150
309,1128,91,60,150
309,200,25,48,120
309,1206,69,54,135
310,1232,82,64,160
310,1151,7,30,75
310,1168,75,60,150
310,1120,91,60,150
310,196,29,48,120
310,1206,69,54,135
311,1240,82,64,160
311,1151,7,30,75
311,1172,75,60,150
311,1120,91,60,150
311,180,29,48,120
311,1202,69,54,135
312,1248,82,64,160
312,1151,7,30,75
312,1176,75,60,150
312,1120,91,60,150
312,168,29,48,120
312,1202,61,54,135
313,1256,86,64,160
313,1151,7,30,75
313,1180,75,60,150
313,1120,91,60,150
313,158,23,54,135
313,1202,61,54,135
314,1256,86,64,160
314,1151,7,30,75
314,1180,79,60,150
314,1120,91,60,150
314,150,23,54,135
314,1202,61,54,135
315,1262,92,58,145
315,1151,7,30,75
315,1180,79,60,150
315,1120,91,60,150
315,142,23,54,135
315,1202,65,54,135
316,1262,92,58,145
316,1151,7,30,75
316,1180,79,60,150
316,1120,91,60,150
316,134,23,54,135
316,1202,61,54,135
317,1151,7,30,75
317,1178,73,66,165
317,1120,91,60,150
317,122,23,54,135
317,1202,57,54,135
318,1151,7,30,75
318,1182,77,66,165
318,1120,91,60,150
318,122,31,54,135
318,1202,61,54,135
319,1151,7,30,75
319,1182,77,66,165
319,1120,91,60,150
319,114,31,54,135
319,1202,61,54,135
320,1151,7,30,75
320,1190,77,66,165
320,1120,91,60,150
320,94,31,54,135
320,1202,61,54,135
321,1151,7,30,75
321,1190,77,66,165
321,1120,91,60,150
321,82,39,54,135
321,1198,57,54,135
322,1151,7,30,75
322,1190,77,66,165
322,1120,91,60,150
322,82,39,54,135
322,1198,57,54,135
322,1258,86,60,150
323,1151,7,30,75
323,1190,77,66,165
323,1120,91,60,150
323,66,39,54,135
323,1198,57,54,135
323,1258,86,60,150
324,1151,7,30,75
324,1190,89,66,165
324,1120,91,60,150
324,58,43,54,135
324,1198,57,54,135
324,1258,86,60,150
325,1151,7,30,75
325,1198,89,66,165
325,1120,91,60,150
325,46,47,54,135
325,1202,57,54,135
325,1250,86,60,150
326,1151,7,30,75
326,1202,89,66,165
326,1120,91,60,150
326,34,47,54,135
326,1202,53,54,135
326,1238,86,60,150
327,1151,7,30,75
327,1202,89,66,165
327,1120,91,60,150
327,26,47,54,135
327,1202,53,54,135
327,1234,82,60,150
328,1151,7,30,75
328,1206,97,66,165
328,1120,91,60,150
328,6,51,54,135
328,1202,53,54,135
328,1234,82,60,150
329,1151,7,30,75
329,1210,97,66,165
329,1120,91,60,150
329,6,51,54,135
329,1202,53,54,135
329,1234,82,60,150
330,1151,7,30,75
330,1208,91,72,180
330,1120,91,60,150
330,1202,45,54,135
330,1222,82,60,150
331,1151,7,30,75
331,1208,91,72,180
331,1120,91,60,150
331,1202,45,54,135
331,1222,82,60,150
332,1151,7,30,75
332,1220,91,72,180
332,1120,91,60,150
332,1198,45,54,135
332,1214,82,60,150
333,1151,7,30,75
333,1220,91,72,180
333,1120,91,60,150
333,1198,45,54,135
333,1214,82,60,150
334,1151,7,30,75
334,1220,99,72,180
334,1120,91,60,150
334,1198,45,54,135
334,1214,82,60,150
335,1151,7,30,75
335,1232,99,72,180
335,1120,91,60,150
335,1198,45,54,135
335,1206,74,60,150
336,1151,7,30,75
336,1232,99,72,180
336,1120,91,60,150
336,1198,45,54,135
336,1206,74,60,150
337,1151,7,30,75
337,1248,99,72,180
337,1120,91,60,150
337,1198,45,54,135
337,1206,74,60,150
338,1151,7,30,75
338,1248,99,72,180
338,1120,91,60,150
338,1198,45,54,135
338,1206,74,60,150
339,1151,7,30,75
339,1248,111,72,180
339,1120,91,60,150
339,1188,39,48,120
339,1204,72,54,135
340,1151,7,30,75
340,1254,113,66,165
340,1120,91,60,150
340,1188,39,48,120
340,1204,72,54,135
341,1151,7,30,75
341,1254,113,66,165
341,1120,91,60,150
341,1192,39,48,120
341,1204,72,54,135
342,1151,7,30,75
342,1120,91,60,150
342,1192,39,48,120
342,1204,72,54,135
343,1151,7,30,75
343,1120,91,60,150
343,1192,39,48,120
343,1204,72,54,135
344,1151,7,30,75
344,1120,91,60,150
344,1192,39,48,120
344,1200,68,54,135
345,1151,7,30,75
345,1120,91,60,150
345,1192,39,48,120
345,1200,68,54,135
346,1151,7,30,75
346,1120,91,60,150
346,1192,39,48,120
346,1200,68,54,135
347,1151,7,30,75
347,1120,91,60,150
347,1192,39,48,120
347,1200,68,54,135
348,1151,7,30,75
348,1120,91,60,150
348,1192,39,48,120
348,1200,68,54,135
349,1151,7,30,75
349,1120,91,60,150
349,1184,35,48,120
349,1192,60,54,135
350,1151,7,30,75
350,1120,91,60,150
350,1184,35,48,120
350,1192,60,54,135
351,1151,7,30,75
351,1120,91,60,150
351,1184,35,48,120
351,1192,60,54,135
352,1151,7,30,75
352,1120,91,60,150
352,1184,35,48,120
352,1192,60,54,135
353,1151,7,30,75
353,1120,91,60,150
353,1184,35,48,120
353,1192,60,54,135
354,1151,7,30,75
354,1120,91,60,150
354,1184,35,48,120
354,1192,60,54,135
355,1151,7,30,75
355,1120,91,60,150
355,1182,33,42,105
355,1190,62,48,120
356,1151,7,30,75
356,1120,91,60,150
356,1182,33,42,105
356,1190,62,48,120
357,1151,7,30,75
357,1120,91,60,150
357,1182,33,42,105
357,1190,62,48,120
